order_id,customer_age,region,membership,channel,category,price,quantity,amount,amount_log,is_premium,amount_class,membership_ord,region_경기,region_대구,region_부산,region_서울,region_인천,ch_app,ch_web,cat_가전,cat_도서,cat_뷰티,cat_식품,cat_패션,customer_age_scaled,amount_scaled,quantity_scaled
O01119,15.0,서울,gold,web,패션,9900.0,2,19800.0,9.893487720457795,1,low,3,0,0,0,1,0,0,1,0,0,0,0,1,-1.6666666666666667,-0.2857142857142857,1.0
O01120,41.0,서울,basic,app,도서,19900.0,3,59700.0,10.997104049659168,0,mid,1,0,0,0,1,0,1,0,0,1,0,0,0,0.5,0.2842857142857143,2.0
O01122,21.0,대구,gold,app,가전,89900.0,1,89900.0,11.40646434386837,1,mid,3,0,1,0,0,0,1,0,1,0,0,0,0,-1.1666666666666667,0.7157142857142857,0.0
O01123,35.0,인천,basic,app,뷰티,49900.0,2,99800.0,11.510933482289435,0,mid,1,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0.8571428571428571,1.0
O01124,44.0,인천,vip,app,가전,29900.0,1,29900.0,10.305647203635566,1,low,4,0,0,0,0,1,1,0,1,0,0,0,0,0.75,-0.14142857142857143,0.0
O01125,32.0,부산,basic,app,뷰티,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.25,0.2857142857142857,1.0
O01126,46.0,경기,vip,app,가전,249900.0,1,249900.0,12.428820118415677,1,high,4,1,0,0,0,0,1,0,1,0,0,0,0,0.9166666666666666,3.0014285714285713,0.0
O01127,34.0,서울,basic,app,식품,249900.0,1,249900.0,12.428820118415677,0,high,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.08333333333333333,3.0014285714285713,0.0
O01128,30.0,경기,silver,app,패션,19900.0,3,59700.0,10.997104049659168,0,mid,2,1,0,0,0,0,1,0,0,0,0,0,1,-0.4166666666666667,0.2842857142857143,2.0
O01129,46.0,서울,basic,web,식품,89900.0,1,89900.0,11.40646434386837,0,mid,1,0,0,0,1,0,0,1,0,0,0,1,0,0.9166666666666666,0.7157142857142857,0.0
O01130,27.0,서울,basic,web,패션,9900.0,3,29700.0,10.298935994257638,0,low,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.6666666666666666,-0.1442857142857143,2.0
O01131,28.0,부산,silver,web,식품,19900.0,1,19900.0,9.898525260706313,0,low,2,0,0,1,0,0,0,1,0,0,0,1,0,-0.5833333333333334,-0.2842857142857143,0.0
O01132,27.0,경기,silver,web,식품,49900.0,2,99800.0,11.510933482289435,0,mid,2,1,0,0,0,0,0,1,0,0,0,1,0,-0.6666666666666666,0.8571428571428571,1.0
O01133,25.0,서울,basic,app,뷰티,19900.0,3,59700.0,10.997104049659168,0,mid,1,0,0,0,1,0,1,0,0,0,1,0,0,-0.8333333333333334,0.2842857142857143,2.0
O01134,36.0,서울,basic,app,도서,129900.0,1,129900.0,11.774527900858468,0,high,1,0,0,0,1,0,1,0,0,1,0,0,0,0.08333333333333333,1.2871428571428571,0.0
O01135,30.0,부산,silver,app,가전,9900.0,1,9900.0,9.200391041122515,0,low,2,0,0,1,0,0,1,0,1,0,0,0,0,-0.4166666666666667,-0.42714285714285716,0.0
O01136,39.0,서울,silver,web,가전,29900.0,3,89700.0,11.404237196256764,0,mid,2,0,0,0,1,0,0,1,1,0,0,0,0,0.3333333333333333,0.7128571428571429,2.0
O01137,19.0,인천,vip,app,가전,129900.0,2,259800.0,12.467671232325932,1,high,4,0,0,0,0,1,1,0,1,0,0,0,0,-1.3333333333333333,3.142857142857143,1.0
O01139,35.0,경기,vip,app,가전,9900.0,2,19800.0,9.893487720457795,1,low,4,1,0,0,0,0,1,0,1,0,0,0,0,0.0,-0.2857142857142857,1.0
O01140,48.0,경기,silver,app,가전,19900.0,2,39800.0,10.591647316585027,0,mid,2,1,0,0,0,0,1,0,1,0,0,0,0,1.0833333333333333,0.0,1.0
O01141,38.0,인천,basic,web,뷰티,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,0,0,1,0,1,0,0,1,0,0,0.25,0.2857142857142857,1.0
O01143,22.0,부산,gold,web,가전,249900.0,2,499800.0,13.121965298181308,1,high,3,0,0,1,0,0,0,1,1,0,0,0,0,-1.0833333333333333,6.571428571428571,1.0
O01144,29.0,경기,silver,app,도서,129900.0,2,259800.0,12.467671232325932,0,high,2,1,0,0,0,0,1,0,0,1,0,0,0,-0.5,3.142857142857143,1.0
O01145,35.0,서울,basic,app,가전,9900.0,3,29700.0,10.298935994257638,0,low,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,-0.1442857142857143,2.0
O01146,14.0,인천,basic,app,패션,9900.0,3,29700.0,10.298935994257638,0,low,1,0,0,0,0,1,1,0,0,0,0,0,1,-1.75,-0.1442857142857143,2.0
O01147,24.0,부산,vip,web,패션,9900.0,2,19800.0,9.893487720457795,1,low,4,0,0,1,0,0,0,1,0,0,0,0,1,-0.9166666666666666,-0.2857142857142857,1.0
O01148,28.0,부산,silver,web,패션,129900.0,1,129900.0,11.774527900858468,0,high,2,0,0,1,0,0,0,1,0,0,0,0,1,-0.5833333333333334,1.2871428571428571,0.0
O01149,33.0,인천,basic,app,가전,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,0,0,1,1,0,1,0,0,0,0,-0.16666666666666666,-0.42714285714285716,0.0
O01150,35.0,인천,basic,app,뷰티,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-0.2842857142857143,0.0
O01151,30.0,부산,basic,web,도서,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,1,0,0,0,1,0,1,0,0,0,-0.4166666666666667,0.0,1.0
O01152,40.0,인천,basic,web,가전,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,0,1,0,1,1,0,0,0,0,0.4166666666666667,-0.14142857142857143,0.0
O01153,36.0,부산,basic,app,뷰티,9900.0,3,29700.0,10.298935994257638,0,low,1,0,0,1,0,0,1,0,0,0,1,0,0,0.08333333333333333,-0.1442857142857143,2.0
O01154,32.0,부산,basic,web,뷰티,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,1,0,0,0,1,0,0,1,0,0,-0.25,-0.2842857142857143,0.0
O01155,41.0,경기,gold,web,가전,129900.0,2,259800.0,12.467671232325932,1,high,3,1,0,0,0,0,0,1,1,0,0,0,0,0.5,3.142857142857143,1.0
O01156,40.0,부산,basic,web,가전,129900.0,3,389700.0,12.873135057399978,0,high,1,0,0,1,0,0,0,1,1,0,0,0,0,0.4166666666666667,4.998571428571428,2.0
O01157,22.0,서울,gold,app,뷰티,49900.0,1,49900.0,10.817796321618971,1,mid,3,0,0,0,1,0,1,0,0,0,1,0,0,-1.0833333333333333,0.1442857142857143,0.0
O01158,35.0,인천,gold,app,뷰티,9900.0,1,9900.0,9.200391041122515,1,low,3,0,0,0,0,1,1,0,0,0,1,0,0,0.0,-0.42714285714285716,0.0
O01159,43.0,인천,basic,app,뷰티,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,0,1,1,0,0,0,1,0,0,0.6666666666666666,-0.2842857142857143,0.0
O01160,45.0,서울,silver,app,가전,29900.0,1,29900.0,10.305647203635566,0,low,2,0,0,0,1,0,1,0,1,0,0,0,0,0.8333333333333334,-0.14142857142857143,0.0
O01161,38.0,인천,basic,app,뷰티,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,0,0,1,1,0,0,0,1,0,0,0.25,0.0,1.0
O01163,39.0,서울,basic,app,가전,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,1,0,1,0,0,0,0,0.3333333333333333,-0.14142857142857143,0.0
O01164,42.0,부산,silver,web,패션,9900.0,1,9900.0,9.200391041122515,0,low,2,0,0,1,0,0,0,1,0,0,0,0,1,0.5833333333333334,-0.42714285714285716,0.0
O01165,36.0,서울,silver,app,식품,129900.0,2,259800.0,12.467671232325932,0,high,2,0,0,0,1,0,1,0,0,0,0,1,0,0.08333333333333333,3.142857142857143,1.0
O01166,37.0,인천,basic,web,가전,129900.0,1,129900.0,11.774527900858468,0,high,1,0,0,0,0,1,0,1,1,0,0,0,0,0.16666666666666666,1.2871428571428571,0.0
O01167,33.0,인천,basic,web,식품,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,0,0,1,0,1,0,0,0,1,0,-0.16666666666666666,-0.42714285714285716,0.0
O01168,23.0,경기,silver,web,뷰티,29900.0,2,59800.0,10.998777662206932,0,mid,2,1,0,0,0,0,0,1,0,0,1,0,0,-1.0,0.2857142857142857,1.0
O01169,33.0,서울,silver,web,뷰티,19900.0,3,59700.0,10.997104049659168,0,mid,2,0,0,0,1,0,0,1,0,0,1,0,0,-0.16666666666666666,0.2842857142857143,2.0
O01170,29.0,서울,basic,web,도서,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,0,1,0,0,1,0,1,0,0,0,-0.5,0.0,1.0
O01171,29.0,경기,silver,web,뷰티,9900.0,2,19800.0,9.893487720457795,0,low,2,1,0,0,0,0,0,1,0,0,1,0,0,-0.5,-0.2857142857142857,1.0
O01172,48.0,대구,basic,app,식품,29900.0,1,29900.0,10.305647203635566,0,low,1,0,1,0,0,0,1,0,0,0,0,1,0,1.0833333333333333,-0.14142857142857143,0.0
O01173,44.0,경기,silver,web,뷰티,129900.0,1,129900.0,11.774527900858468,0,high,2,1,0,0,0,0,0,1,0,0,1,0,0,0.75,1.2871428571428571,0.0
O01174,20.0,서울,basic,app,가전,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,1,0,1,0,0,0,0,-1.25,-0.14142857142857143,0.0
O01175,25.0,경기,gold,app,뷰티,9900.0,2,19800.0,9.893487720457795,1,low,3,1,0,0,0,0,1,0,0,0,1,0,0,-0.8333333333333334,-0.2857142857142857,1.0
O01176,32.0,경기,basic,app,도서,29900.0,1,29900.0,10.305647203635566,0,low,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.25,-0.14142857142857143,0.0
O01177,29.0,부산,basic,app,뷰티,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.5,0.0,1.0
O01178,38.0,서울,basic,app,식품,89900.0,2,179800.0,12.099605962739451,0,high,1,0,0,0,1,0,1,0,0,0,0,1,0,0.25,2.0,1.0
O01179,24.0,부산,basic,web,식품,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,1,0,0,0,1,0,0,0,1,0,-0.9166666666666666,-0.2842857142857143,0.0
O01180,44.0,경기,silver,web,뷰티,9900.0,2,19800.0,9.893487720457795,0,low,2,1,0,0,0,0,0,1,0,0,1,0,0,0.75,-0.2857142857142857,1.0
O01181,35.0,대구,basic,web,식품,9900.0,3,29700.0,10.298935994257638,0,low,1,0,1,0,0,0,0,1,0,0,0,1,0,0.0,-0.1442857142857143,2.0
O01182,32.0,서울,gold,app,식품,49900.0,2,99800.0,11.510933482289435,1,mid,3,0,0,0,1,0,1,0,0,0,0,1,0,-0.25,0.8571428571428571,1.0
O01185,17.0,서울,basic,web,도서,19900.0,3,59700.0,10.997104049659168,0,mid,1,0,0,0,1,0,0,1,0,1,0,0,0,-1.5,0.2842857142857143,2.0
O01186,35.0,대구,basic,app,패션,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.0
O01187,32.0,부산,basic,web,도서,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,1,0,0,0,1,0,1,0,0,0,-0.25,0.2857142857142857,1.0
O01188,26.0,서울,basic,app,뷰티,129900.0,1,129900.0,11.774527900858468,0,high,1,0,0,0,1,0,1,0,0,0,1,0,0,-0.75,1.2871428571428571,0.0
O01189,45.0,서울,basic,app,가전,129900.0,1,129900.0,11.774527900858468,0,high,1,0,0,0,1,0,1,0,1,0,0,0,0,0.8333333333333334,1.2871428571428571,0.0
O01190,41.0,부산,basic,app,뷰티,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,1,0,0,1,0,0,0,1,0,0,0.5,-0.2842857142857143,0.0
O01191,57.0,서울,silver,app,패션,19900.0,1,19900.0,9.898525260706313,0,low,2,0,0,0,1,0,1,0,0,0,0,0,1,1.8333333333333333,-0.2842857142857143,0.0
O01192,43.0,경기,silver,app,가전,9900.0,1,9900.0,9.200391041122515,0,low,2,1,0,0,0,0,1,0,1,0,0,0,0,0.6666666666666666,-0.42714285714285716,0.0
O01193,29.0,서울,basic,web,식품,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.5,-0.14142857142857143,0.0
O01194,27.0,경기,basic,app,도서,29900.0,1,29900.0,10.305647203635566,0,low,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.6666666666666666,-0.14142857142857143,0.0
O01195,31.0,서울,vip,app,뷰티,129900.0,1,129900.0,11.774527900858468,1,high,4,0,0,0,1,0,1,0,0,0,1,0,0,-0.3333333333333333,1.2871428571428571,0.0
O01196,29.0,인천,silver,web,패션,129900.0,2,259800.0,12.467671232325932,0,high,2,0,0,0,0,1,0,1,0,0,0,0,1,-0.5,3.142857142857143,1.0
O01197,36.0,대구,silver,web,식품,19900.0,1,19900.0,9.898525260706313,0,low,2,0,1,0,0,0,0,1,0,0,0,1,0,0.08333333333333333,-0.2842857142857143,0.0
O01198,21.0,대구,basic,web,도서,29900.0,1,29900.0,10.305647203635566,0,low,1,0,1,0,0,0,0,1,0,1,0,0,0,-1.1666666666666667,-0.14142857142857143,0.0
O01199,41.0,부산,gold,web,식품,89900.0,2,179800.0,12.099605962739451,1,high,3,0,0,1,0,0,0,1,0,0,0,1,0,0.5,2.0,1.0
O01200,36.0,서울,gold,app,도서,89900.0,1,89900.0,11.40646434386837,1,mid,3,0,0,0,1,0,1,0,0,1,0,0,0,0.08333333333333333,0.7157142857142857,0.0
O01201,40.0,부산,silver,app,가전,9900.0,3,29700.0,10.298935994257638,0,low,2,0,0,1,0,0,1,0,1,0,0,0,0,0.4166666666666667,-0.1442857142857143,2.0
O01202,25.0,서울,vip,web,식품,19900.0,1,19900.0,9.898525260706313,1,low,4,0,0,0,1,0,0,1,0,0,0,1,0,-0.8333333333333334,-0.2842857142857143,0.0
O01203,37.0,서울,basic,web,식품,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,1,0,0,1,0,0,0,1,0,0.16666666666666666,-0.2842857142857143,0.0
O01204,47.0,서울,basic,app,식품,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,-0.2842857142857143,0.0
O01205,27.0,경기,gold,web,가전,9900.0,2,19800.0,9.893487720457795,1,low,3,1,0,0,0,0,0,1,1,0,0,0,0,-0.6666666666666666,-0.2857142857142857,1.0
O01206,27.0,부산,gold,web,패션,9900.0,1,9900.0,9.200391041122515,1,low,3,0,0,1,0,0,0,1,0,0,0,0,1,-0.6666666666666666,-0.42714285714285716,0.0
O01207,41.0,부산,basic,app,도서,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,1,0,0,1,0,0,1,0,0,0,0.5,-0.14142857142857143,0.0
O01208,26.0,경기,basic,app,식품,19900.0,1,19900.0,9.898525260706313,0,low,1,1,0,0,0,0,1,0,0,0,0,1,0,-0.75,-0.2842857142857143,0.0
O01209,33.0,서울,basic,web,가전,9900.0,2,19800.0,9.893487720457795,0,low,1,0,0,0,1,0,0,1,1,0,0,0,0,-0.16666666666666666,-0.2857142857142857,1.0
O01210,48.0,대구,basic,web,패션,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,1,0,0,0,0,1,0,0,0,0,1,1.0833333333333333,0.0,1.0
O01212,49.0,경기,silver,app,가전,89900.0,1,89900.0,11.40646434386837,0,mid,2,1,0,0,0,0,1,0,1,0,0,0,0,1.1666666666666667,0.7157142857142857,0.0
O01213,32.0,서울,basic,app,도서,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,1,0,0,1,0,0,0,-0.25,-0.14142857142857143,0.0
O01214,25.0,부산,basic,web,식품,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,1,0,0,0,1,0,0,0,1,0,-0.8333333333333334,-0.2842857142857143,0.0
O01215,40.0,부산,basic,app,패션,249900.0,1,249900.0,12.428820118415677,0,high,1,0,0,1,0,0,1,0,0,0,0,0,1,0.4166666666666667,3.0014285714285713,0.0
O01216,36.0,서울,basic,app,가전,19900.0,3,59700.0,10.997104049659168,0,mid,1,0,0,0,1,0,1,0,1,0,0,0,0,0.08333333333333333,0.2842857142857143,2.0
O01217,35.0,서울,silver,web,패션,19900.0,2,39800.0,10.591647316585027,0,mid,2,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.0,1.0
O01218,28.0,부산,vip,web,식품,19900.0,1,19900.0,9.898525260706313,1,low,4,0,0,1,0,0,0,1,0,0,0,1,0,-0.5833333333333334,-0.2842857142857143,0.0
O01219,36.0,부산,gold,app,패션,9900.0,2,19800.0,9.893487720457795,1,low,3,0,0,1,0,0,1,0,0,0,0,0,1,0.08333333333333333,-0.2857142857142857,1.0
O01220,16.0,서울,basic,web,패션,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,0,1,0,0,1,0,0,0,0,1,-1.5833333333333333,0.0,1.0
O01221,37.0,대구,gold,web,뷰티,129900.0,1,129900.0,11.774527900858468,1,high,3,0,1,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,1.2871428571428571,0.0
O01222,47.0,서울,gold,app,패션,29900.0,2,59800.0,10.998777662206932,1,mid,3,0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.2857142857142857,1.0
O01223,19.0,경기,gold,app,도서,19900.0,3,59700.0,10.997104049659168,1,mid,3,1,0,0,0,0,1,0,0,1,0,0,0,-1.3333333333333333,0.2842857142857143,2.0
O01225,27.0,경기,basic,app,뷰티,9900.0,3,29700.0,10.298935994257638,0,low,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.6666666666666666,-0.1442857142857143,2.0
O01226,21.0,경기,basic,app,가전,19900.0,3,59700.0,10.997104049659168,0,mid,1,1,0,0,0,0,1,0,1,0,0,0,0,-1.1666666666666667,0.2842857142857143,2.0
O01227,17.0,서울,basic,web,가전,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,0,1,1,0,0,0,0,-1.5,-0.14142857142857143,0.0
O01228,24.0,서울,basic,app,식품,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.9166666666666666,0.2857142857142857,1.0
O01229,33.0,대구,basic,web,식품,9900.0,2,19800.0,9.893487720457795,0,low,1,0,1,0,0,0,0,1,0,0,0,1,0,-0.16666666666666666,-0.2857142857142857,1.0
O01230,45.0,경기,basic,web,뷰티,19900.0,1,19900.0,9.898525260706313,0,low,1,1,0,0,0,0,0,1,0,0,1,0,0,0.8333333333333334,-0.2842857142857143,0.0
O01231,21.0,인천,silver,app,식품,29900.0,1,29900.0,10.305647203635566,0,low,2,0,0,0,0,1,1,0,0,0,0,1,0,-1.1666666666666667,-0.14142857142857143,0.0
O01232,38.0,서울,basic,app,식품,49900.0,1,49900.0,10.817796321618971,0,mid,1,0,0,0,1,0,1,0,0,0,0,1,0,0.25,0.1442857142857143,0.0
O01233,37.0,서울,basic,web,식품,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,0,1,0,0,1,0,0,0,1,0,0.16666666666666666,0.2857142857142857,1.0
O01234,50.0,서울,vip,app,가전,19900.0,1,19900.0,9.898525260706313,1,low,4,0,0,0,1,0,1,0,1,0,0,0,0,1.25,-0.2842857142857143,0.0
O01235,40.0,부산,vip,web,뷰티,9900.0,2,19800.0,9.893487720457795,1,low,4,0,0,1,0,0,0,1,0,0,1,0,0,0.4166666666666667,-0.2857142857142857,1.0
O01236,41.0,서울,gold,web,가전,19900.0,1,19900.0,9.898525260706313,1,low,3,0,0,0,1,0,0,1,1,0,0,0,0,0.5,-0.2842857142857143,0.0
O01237,41.0,인천,vip,web,도서,9900.0,2,19800.0,9.893487720457795,1,low,4,0,0,0,0,1,0,1,0,1,0,0,0,0.5,-0.2857142857142857,1.0
O01238,27.0,경기,silver,app,가전,129900.0,1,129900.0,11.774527900858468,0,high,2,1,0,0,0,0,1,0,1,0,0,0,0,-0.6666666666666666,1.2871428571428571,0.0
O01240,45.0,서울,basic,web,패션,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,1,0,0,1,0,0,0,0,1,0.8333333333333334,-0.2842857142857143,0.0
O01241,17.0,인천,basic,app,패션,49900.0,2,99800.0,11.510933482289435,0,mid,1,0,0,0,0,1,1,0,0,0,0,0,1,-1.5,0.8571428571428571,1.0
O01242,29.0,부산,basic,web,도서,29900.0,2,59800.0,10.998777662206932,0,mid,1,0,0,1,0,0,0,1,0,1,0,0,0,-0.5,0.2857142857142857,1.0
O01243,23.0,부산,basic,app,도서,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.0,0.0,1.0
O01244,37.0,인천,basic,web,가전,89900.0,2,179800.0,12.099605962739451,0,high,1,0,0,0,0,1,0,1,1,0,0,0,0,0.16666666666666666,2.0,1.0
O01245,31.0,부산,silver,web,도서,89900.0,3,269700.0,12.505069216944454,0,high,2,0,0,1,0,0,0,1,0,1,0,0,0,-0.3333333333333333,3.2842857142857143,2.0
O01246,41.0,경기,gold,app,뷰티,49900.0,1,49900.0,10.817796321618971,1,mid,3,1,0,0,0,0,1,0,0,0,1,0,0,0.5,0.1442857142857143,0.0
O01247,34.0,서울,silver,web,패션,9900.0,2,19800.0,9.893487720457795,0,low,2,0,0,0,1,0,0,1,0,0,0,0,1,-0.08333333333333333,-0.2857142857142857,1.0
O01248,21.0,서울,basic,web,패션,29900.0,1,29900.0,10.305647203635566,0,low,1,0,0,0,1,0,0,1,0,0,0,0,1,-1.1666666666666667,-0.14142857142857143,0.0
O01249,22.0,대구,gold,app,도서,49900.0,1,49900.0,10.817796321618971,1,mid,3,0,1,0,0,0,1,0,0,1,0,0,0,-1.0833333333333333,0.1442857142857143,0.0
O01250,35.0,경기,silver,app,식품,9900.0,1,9900.0,9.200391041122515,0,low,2,1,0,0,0,0,1,0,0,0,0,1,0,0.0,-0.42714285714285716,0.0
O01251,28.0,부산,basic,web,식품,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,1,0,0,0,1,0,0,0,1,0,-0.5833333333333334,-0.2842857142857143,0.0
O01252,30.0,경기,silver,web,도서,89900.0,2,179800.0,12.099605962739451,0,high,2,1,0,0,0,0,0,1,0,1,0,0,0,-0.4166666666666667,2.0,1.0
O01253,43.0,서울,basic,web,뷰티,9900.0,1,9900.0,9.200391041122515,0,low,1,0,0,0,1,0,0,1,0,0,1,0,0,0.6666666666666666,-0.42714285714285716,0.0
O01254,42.0,서울,basic,app,식품,49900.0,2,99800.0,11.510933482289435,0,mid,1,0,0,0,1,0,1,0,0,0,0,1,0,0.5833333333333334,0.8571428571428571,1.0
O01255,51.0,부산,vip,web,도서,29900.0,3,89700.0,11.404237196256764,1,mid,4,0,0,1,0,0,0,1,0,1,0,0,0,1.3333333333333333,0.7128571428571429,2.0
O01256,32.0,경기,basic,app,뷰티,19900.0,1,19900.0,9.898525260706313,0,low,1,1,0,0,0,0,1,0,0,0,1,0,0,-0.25,-0.2842857142857143,0.0
O01258,39.0,경기,gold,web,가전,89900.0,3,269700.0,12.505069216944454,1,high,3,1,0,0,0,0,0,1,1,0,0,0,0,0.3333333333333333,3.2842857142857143,2.0
O01259,30.0,서울,silver,web,뷰티,19900.0,1,19900.0,9.898525260706313,0,low,2,0,0,0,1,0,0,1,0,0,1,0,0,-0.4166666666666667,-0.2842857142857143,0.0
O01260,30.0,경기,basic,web,식품,29900.0,1,29900.0,10.305647203635566,0,low,1,1,0,0,0,0,0,1,0,0,0,1,0,-0.4166666666666667,-0.14142857142857143,0.0
O01261,33.0,서울,basic,web,식품,49900.0,2,99800.0,11.510933482289435,0,mid,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.16666666666666666,0.8571428571428571,1.0
O01262,50.0,부산,basic,app,도서,49900.0,1,49900.0,10.817796321618971,0,mid,1,0,0,1,0,0,1,0,0,1,0,0,0,1.25,0.1442857142857143,0.0
O01263,41.0,서울,silver,web,도서,129900.0,1,129900.0,11.774527900858468,0,high,2,0,0,0,1,0,0,1,0,1,0,0,0,0.5,1.2871428571428571,0.0
O01264,42.0,경기,basic,web,뷰티,29900.0,1,29900.0,10.305647203635566,0,low,1,1,0,0,0,0,0,1,0,0,1,0,0,0.5833333333333334,-0.14142857142857143,0.0
O01265,49.0,서울,basic,app,패션,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,1,0,1,0,0,0,0,0,1,1.1666666666666667,-0.2842857142857143,0.0
O01266,43.0,서울,vip,web,가전,129900.0,1,129900.0,11.774527900858468,1,high,4,0,0,0,1,0,0,1,1,0,0,0,0,0.6666666666666666,1.2871428571428571,0.0
O01267,25.0,서울,silver,app,패션,29900.0,1,29900.0,10.305647203635566,0,low,2,0,0,0,1,0,1,0,0,0,0,0,1,-0.8333333333333334,-0.14142857142857143,0.0
O01268,43.0,경기,basic,web,뷰티,19900.0,2,39800.0,10.591647316585027,0,mid,1,1,0,0,0,0,0,1,0,0,1,0,0,0.6666666666666666,0.0,1.0
O01269,44.0,경기,silver,app,뷰티,9900.0,1,9900.0,9.200391041122515,0,low,2,1,0,0,0,0,1,0,0,0,1,0,0,0.75,-0.42714285714285716,0.0
O01270,41.0,서울,silver,app,패션,89900.0,3,269700.0,12.505069216944454,0,high,2,0,0,0,1,0,1,0,0,0,0,0,1,0.5,3.2842857142857143,2.0
O01271,33.0,부산,basic,app,가전,19900.0,2,39800.0,10.591647316585027,0,mid,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.16666666666666666,0.0,1.0
O01272,40.0,인천,basic,app,패션,49900.0,1,49900.0,10.817796321618971,0,mid,1,0,0,0,0,1,1,0,0,0,0,0,1,0.4166666666666667,0.1442857142857143,0.0
O01274,26.0,서울,basic,web,식품,9900.0,2,19800.0,9.893487720457795,0,low,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.75,-0.2857142857142857,1.0
O01275,28.0,경기,silver,app,도서,29900.0,1,29900.0,10.305647203635566,0,low,2,1,0,0,0,0,1,0,0,1,0,0,0,-0.5833333333333334,-0.14142857142857143,0.0
O01276,41.0,서울,basic,app,식품,9900.0,3,29700.0,10.298935994257638,0,low,1,0,0,0,1,0,1,0,0,0,0,1,0,0.5,-0.1442857142857143,2.0
O01277,27.0,서울,basic,web,뷰티,19900.0,1,19900.0,9.898525260706313,0,low,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.6666666666666666,-0.2842857142857143,0.0
O01278,28.0,대구,basic,web,가전,29900.0,1,29900.0,10.305647203635566,0,low,1,0,1,0,0,0,0,1,1,0,0,0,0,-0.5833333333333334,-0.14142857142857143,0.0
O01280,36.0,경기,basic,web,가전,49900.0,1,49900.0,10.817796321618971,0,mid,1,1,0,0,0,0,0,1,1,0,0,0,0,0.08333333333333333,0.1442857142857143,0.0
O01281,40.0,경기,basic,web,패션,89900.0,2,179800.0,12.099605962739451,0,high,1,1,0,0,0,0,0,1,0,0,0,0,1,0.4166666666666667,2.0,1.0
O01282,24.0,부산,gold,app,도서,49900.0,2,99800.0,11.510933482289435,1,mid,3,0,0,1,0,0,1,0,0,1,0,0,0,-0.9166666666666666,0.8571428571428571,1.0
O01283,40.0,경기,vip,web,도서,9900.0,2,19800.0,9.893487720457795,1,low,4,1,0,0,0,0,0,1,0,1,0,0,0,0.4166666666666667,-0.2857142857142857,1.0
