order_id,customer_id,product_id,quantity,amount,channel,order_date
156138,C005057,P00098,2,89900.0,app,2025-04-19
156139,C042590,P00873,1,49900.0,app,2025-04-05
156140,C013805,P00997,1,129900.0,web,2025-03-21
156141,C032179,P00251,1,49900.0,app,2025-03-05
156142,C014614,P00978,2,129900.0,web,2025-03-16
156143,C015113,P00571,2,49900.0,app,2025-04-17
156144,C021526,P00905,1,49900.0,web,2025-01-20
156145,C007937,P00189,2,129900.0,app,2025-01-27
156146,C012534,P00412,1,19900.0,app,2025-02-22
156147,C029262,P00655,3,9900.0,app,2025-01-28
156148,C036008,P00162,1,89900.0,app,2025-03-08
156149,C017313,P00412,1,19900.0,web,2025-02-24
156150,C010669,P00134,1,89900.0,app,2025-04-22
156151,C047247,P00866,1,49900.0,web,2025-04-09
156152,C016685,P00049,1,89900.0,app,2025-02-28
156153,C008747,P00432,1,49900.0,web,2025-03-19
156154,C001561,P00989,2,19900.0,app,2025-03-08
156155,C004371,P00954,1,129900.0,app,2025-04-03
156156,C020776,P00809,1,129900.0,web,2025-04-09
156157,C003165,P00590,1,19900.0,app,2025-04-27
156158,C023107,P00398,3,9900.0,app,2025-03-21
156159,C034315,P00372,1,89900.0,app,2025-03-03
156160,C046224,P00408,1,89900.0,web,2025-03-21
156161,C031538,P00788,1,89900.0,web,2025-03-19
156162,C012778,P00168,1,129900.0,web,2025-02-04
156163,C021308,P00088,2,49900.0,web,2025-04-24
156164,C042830,P00450,1,29900.0,app,2025-02-19
156165,C038381,P00002,1,19900.0,web,2025-02-15
156166,C044873,P00227,1,129900.0,web,2025-04-08
156167,C024405,P00790,2,29900.0,web,2025-03-04
156168,C017599,P00011,1,19900.0,app,2025-01-30
156169,C007389,P00402,1,49900.0,app,2025-04-19
156170,C040139,P00114,1,49900.0,app,2025-01-16
156171,C007694,P00567,2,89900.0,web,2025-01-01
156172,C030336,P00840,2,129900.0,app,2025-03-25
156173,C030696,P00099,1,129900.0,app,2025-04-06
156174,C038515,P00616,2,29900.0,app,2025-03-26
156175,C038134,P00170,3,89900.0,app,2025-04-21
156176,C035049,P00681,1,19900.0,app,2025-01-09
156177,C046133,P00685,1,29900.0,web,2025-02-04
156178,C004531,P00865,1,19900.0,app,2025-04-07
156179,C033918,P00228,2,49900.0,app,2025-03-25
156180,C011683,P00429,1,89900.0,app,2025-01-22
156181,C012724,P00406,2,89900.0,app,2025-02-28
156182,C008592,P00757,1,29900.0,web,2025-03-10
156183,C049311,P00412,3,19900.0,app,2025-03-27
156184,C013514,P00963,1,49900.0,web,2025-01-08
156185,C044616,P00150,2,49900.0,web,2025-03-24
156186,C011175,P01000,1,49900.0,app,2025-03-18
156187,C027816,P00076,2,29900.0,app,2025-01-03
156188,C033638,P00587,1,29900.0,app,2025-04-16
156189,C028790,P00394,2,89900.0,web,2025-01-14
156190,C027734,P00362,2,89900.0,app,2025-04-04
156191,C009493,P00431,2,29900.0,app,2025-01-05
156192,C037234,P00555,2,129900.0,app,2025-01-28
156193,C029274,P00694,1,29900.0,app,2025-01-24
156194,C026186,P00462,1,129900.0,app,2025-01-23
156195,C004805,P00246,2,29900.0,web,2025-01-30
156196,C039368,P00361,1,9900.0,app,2025-02-17
156197,C021431,P00722,1,9900.0,app,2025-01-30
156198,C026369,P00324,3,129900.0,app,2025-03-06
156199,C011489,P00597,1,129900.0,web,2025-01-05
156200,C022215,P00597,1,49900.0,web,2025-02-09
156201,C045813,P00593,3,19900.0,app,2025-04-26
156202,C009330,P00902,2,19900.0,app,2025-04-27
156203,C048273,P00708,1,29900.0,web,2025-01-07
156204,C029429,P00940,1,9900.0,web,2025-01-28
156205,C049361,P00352,3,129900.0,app,2025-04-12
156206,C013924,P00195,2,89900.0,app,2025-02-03
156207,C009020,P00687,2,9900.0,web,2025-02-05
156208,C036439,P00966,2,89900.0,web,2025-04-06
156209,C021738,P00100,3,19900.0,web,2025-01-26
156210,C022221,P00044,2,29900.0,web,2025-04-08
156211,C039555,P00748,1,29900.0,app,2025-04-24
156212,C033769,P00813,1,19900.0,app,2025-04-12
156213,C000355,P00106,1,29900.0,app,2025-04-27
156214,C027368,P00131,2,129900.0,web,2025-04-14
156215,C045327,P00230,3,49900.0,web,2025-03-29
156216,C031895,P00554,1,29900.0,app,2025-02-04
156217,C029286,P00552,1,49900.0,web,2025-04-21
156218,C031145,P00672,1,19900.0,web,2025-02-26
156219,C005301,P00976,1,29900.0,app,2025-03-23
156220,C001817,P00304,3,29900.0,app,2025-01-26
156221,C046140,P00139,2,9900.0,web,2025-02-14
156222,C024037,P00453,2,89900.0,app,2025-01-16
156223,C000996,P00663,1,9900.0,web,2025-02-05
156224,C020120,P00978,1,129900.0,web,2025-01-24
156225,C037759,P00644,1,49900.0,web,2025-01-29
156226,C034433,P00495,2,9900.0,web,2025-01-06
156227,C047849,P00113,1,19900.0,app,2025-01-07
156228,C016954,P00152,2,129900.0,web,2025-03-18
156229,C005228,P00944,1,129900.0,app,2025-01-01
156230,C048688,P00761,1,9900.0,web,2025-01-05
156231,C027558,P00518,3,19900.0,web,2025-03-05
156232,C039220,P00647,3,89900.0,app,2025-02-12
156233,C020340,P00893,1,49900.0,web,2025-04-17
156234,C049563,P00628,2,19900.0,app,2025-03-20
156235,C007437,P00137,3,89900.0,app,2025-03-24
156236,C033067,P00988,2,49900.0,app,2025-03-04
156237,C015440,P00905,2,49900.0,web,2025-02-08
156238,C004348,P00657,3,9900.0,web,2025-01-21
156239,C012715,P00289,1,29900.0,web,2025-03-21
156240,C002618,P00803,1,89900.0,app,2025-04-20
156241,C038775,P00346,2,19900.0,app,2025-04-14
156242,C014728,P00441,2,19900.0,web,2025-03-03
156243,C012522,P00389,3,29900.0,web,2025-03-12
156244,C035358,P00117,1,29900.0,web,2025-03-23
156245,C042900,P00495,3,49900.0,app,2025-01-21
156246,C031265,P00582,3,129900.0,app,2025-01-27
156247,C023167,P00040,1,49900.0,app,2025-01-06
156248,C047062,P00659,2,89900.0,web,2025-03-22
156249,C014624,P00942,2,89900.0,app,2025-03-18
156250,C001231,P00609,2,49900.0,app,2025-04-11
156251,C013457,P00386,2,49900.0,app,2025-02-23
156252,C018590,P00870,1,29900.0,app,2025-03-25
156253,C045515,P00200,2,29900.0,web,2025-01-14
156254,C020550,P00899,1,29900.0,app,2025-01-14
156255,C010222,P00632,2,29900.0,app,2025-01-21
156256,C025742,P00283,2,29900.0,web,2025-02-11
156257,C024960,P00685,1,9900.0,web,2025-02-26
156258,C007000,P00666,1,9900.0,app,2025-04-15
156259,C031623,P00756,3,49900.0,app,2025-04-29
156260,C047726,P00597,2,19900.0,app,2025-03-05
156261,C011758,P00306,2,49900.0,app,2025-03-06
156262,C016723,P00413,2,129900.0,app,2025-04-29
156263,C031733,P00922,3,89900.0,app,2025-01-29
156264,C046720,P00361,2,89900.0,web,2025-01-05
156265,C023106,P00877,2,29900.0,web,2025-02-16
156266,C012312,P00099,2,49900.0,web,2025-03-18
156267,C022913,P00605,2,9900.0,app,2025-01-18
156268,C013542,P00511,1,29900.0,app,2025-01-26
156269,C029352,P00455,1,29900.0,app,2025-01-25
156270,C012720,P00472,1,9900.0,app,2025-04-20
156271,C045326,P00111,2,129900.0,web,2025-01-14
156272,C015258,P00317,3,29900.0,app,2025-01-15
156273,C016633,P00463,1,89900.0,app,2025-03-30
156274,C039168,P00444,1,29900.0,app,2025-04-05
156275,C039538,P00461,1,89900.0,app,2025-04-12
156276,C034856,P00620,2,89900.0,app,2025-02-02
156277,C003695,P00114,1,29900.0,web,2025-02-19
156278,C043390,P00605,2,9900.0,app,2025-02-26
156279,C046983,P00236,1,9900.0,app,2025-01-13
156280,C033910,P00193,1,9900.0,app,2025-02-12
156281,C014779,P00868,2,9900.0,app,2025-03-09
156282,C019971,P00983,1,19900.0,web,2025-04-05
156283,C003854,P00198,2,89900.0,app,2025-02-27
156284,C043752,P00316,1,29900.0,web,2025-04-09
156285,C035772,P00669,2,89900.0,web,2025-01-21
156286,C031652,P00938,2,129900.0,app,2025-01-21
156287,C044288,P00527,2,9900.0,app,2025-02-26
156288,C000437,P00218,1,9900.0,web,2025-03-04
156289,C045756,P00003,1,19900.0,web,2025-02-05
156290,C024153,P00270,1,129900.0,web,2025-01-22
156291,C036293,P00557,1,29900.0,app,2025-03-09
156292,C017089,P00473,2,29900.0,web,2025-02-27
156293,C022010,P00897,1,9900.0,web,2025-02-13
156294,C018563,P00769,1,89900.0,app,2025-04-24
156295,C020211,P00527,1,19900.0,web,2025-01-27
156296,C010721,P00478,3,29900.0,app,2025-02-15
156297,C014564,P00796,3,49900.0,web,2025-01-28
156298,C010226,P00490,1,89900.0,web,2025-04-08
156299,C047896,P00594,1,129900.0,app,2025-01-26
156300,C015989,P00562,1,129900.0,web,2025-01-31
156301,C008881,P00468,1,129900.0,web,2025-04-17
156302,C000405,P00024,1,49900.0,web,2025-04-18
156303,C027591,P00239,1,19900.0,app,2025-03-02
156304,C036024,P00960,1,9900.0,app,2025-02-16
156305,C033952,P00721,1,9900.0,web,2025-03-27
156306,C006797,P00333,2,49900.0,app,2025-04-21
156307,C046039,P00347,1,19900.0,app,2025-01-02
156308,C024707,P00101,1,49900.0,web,2025-04-28
156309,C036570,P00733,1,9900.0,app,2025-01-12
156310,C018845,P00905,1,129900.0,app,2025-02-24
156311,C042482,P00851,1,129900.0,app,2025-03-12
156312,C040678,P00514,2,19900.0,web,2025-04-29
156313,C045504,P00835,1,49900.0,web,2025-03-09
156314,C046747,P00210,1,19900.0,app,2025-04-22
156315,C027204,P00659,2,29900.0,app,2025-01-09
156316,C029167,P00439,2,9900.0,web,2025-02-13
156317,C004456,P00651,1,29900.0,web,2025-03-01
156318,C003025,P00792,2,129900.0,web,2025-01-02
156319,C023676,P00882,1,29900.0,web,2025-01-31
156320,C035498,P00258,2,49900.0,app,2025-03-09
156321,C033877,P00370,2,89900.0,web,2025-01-11
156322,C001815,P00749,1,49900.0,app,2025-03-22
156323,C002709,P00051,3,29900.0,web,2025-03-20
156324,C033198,P00075,2,19900.0,app,2025-03-14
156325,C049132,P00274,1,49900.0,web,2025-01-02
156326,C018734,P00416,2,89900.0,app,2025-02-27
156327,C042608,P00372,1,129900.0,app,2025-02-14
156328,C017590,P00602,1,129900.0,app,2025-04-10
156329,C013038,P00760,2,89900.0,web,2025-03-26
156330,C011528,P00275,3,9900.0,web,2025-04-30
156331,C035534,P00507,2,9900.0,app,2025-04-02
156332,C041783,P00524,1,29900.0,web,2025-02-08
156333,C024057,P00315,1,89900.0,app,2025-03-31
156334,C033598,P00560,1,19900.0,app,2025-04-25
156335,C004009,P00765,1,19900.0,web,2025-03-17
156336,C015772,P00183,1,19900.0,web,2025-02-27
156337,C006562,P00304,1,89900.0,web,2025-04-28
156338,C036347,P00757,1,49900.0,web,2025-03-15
156339,C013011,P00118,2,9900.0,app,2025-02-14
156340,C033079,P00296,1,19900.0,app,2025-04-27
156341,C017678,P00798,2,89900.0,app,2025-01-07
156342,C048671,P00513,2,49900.0,web,2025-01-11
156343,C028777,P00841,1,129900.0,app,2025-03-17
156344,C047092,P00612,2,49900.0,app,2025-04-24
156345,C047943,P00387,2,129900.0,web,2025-04-30
156346,C007959,P00703,2,9900.0,app,2025-02-14
156347,C041681,P00224,1,19900.0,web,2025-01-23
156348,C020838,P01000,3,19900.0,app,2025-04-18
156349,C036326,P00683,1,49900.0,app,2025-04-25
156350,C015782,P00091,3,19900.0,app,2025-01-16
156351,C046743,P00877,1,129900.0,app,2025-01-08
156352,C046753,P00319,1,129900.0,app,2025-03-06
156353,C023359,P00806,2,9900.0,web,2025-02-13
156354,C043188,P00904,3,19900.0,app,2025-04-04
156355,C044139,P00346,1,49900.0,web,2025-02-07
156356,C024571,P00980,1,49900.0,web,2025-04-30
156357,C021670,P00314,1,9900.0,app,2025-01-10
156358,C048529,P00255,2,19900.0,app,2025-04-10
156359,C012988,P00618,1,129900.0,app,2025-02-17
156360,C026629,P00219,1,89900.0,app,2025-02-12
156361,C026498,P00936,1,19900.0,app,2025-03-24
156362,C022559,P00819,1,89900.0,app,2025-02-01
156363,C036326,P00040,1,9900.0,web,2025-02-05
156364,C003557,P00620,1,89900.0,app,2025-01-12
156365,C017850,P00146,2,19900.0,app,2025-03-10
156366,C002480,P00076,1,49900.0,web,2025-02-24
156367,C035082,P00290,1,29900.0,app,2025-02-15
156368,C013709,P00258,3,9900.0,web,2025-02-09
156369,C002678,P00023,2,49900.0,web,2025-04-22
156370,C005628,P00456,2,19900.0,app,2025-03-19
156371,C017051,P00150,1,9900.0,web,2025-02-26
156372,C000138,P00162,3,89900.0,app,2025-01-16
156373,C008950,P00757,1,49900.0,web,2025-02-06
156374,C017713,P00475,1,9900.0,app,2025-02-28
156375,C035518,P00257,1,29900.0,web,2025-02-20
156376,C028542,P00681,1,19900.0,web,2025-03-29
156377,C034942,P00445,1,29900.0,app,2025-01-01
156378,C004019,P00275,1,89900.0,app,2025-02-27
156379,C036929,P00989,1,9900.0,app,2025-04-07
156380,C042163,P00297,1,29900.0,app,2025-03-21
156381,C002368,P00432,2,19900.0,web,2025-02-06
156382,C009901,P00664,1,89900.0,web,2025-04-03
156383,C007402,P00619,3,129900.0,web,2025-03-13
156384,C001205,P00205,2,49900.0,app,2025-02-16
156385,C010241,P00418,1,29900.0,app,2025-01-12
156386,C049255,P00471,1,29900.0,app,2025-01-21
156387,C011046,P00431,2,9900.0,app,2025-01-25
156388,C044383,P00605,2,9900.0,web,2025-03-10
156389,C007322,P00578,2,129900.0,web,2025-02-25
156390,C035981,P00399,1,29900.0,app,2025-03-20
156391,C024861,P00506,3,19900.0,app,2025-04-20
156392,C014667,P00316,2,129900.0,web,2025-01-20
156393,C030584,P00257,2,9900.0,web,2025-01-07
156394,C028246,P00097,1,19900.0,app,2025-01-08
156395,C005920,P00484,1,29900.0,web,2025-02-15
156396,C041793,P00218,1,89900.0,web,2025-03-08
156397,C035604,P00445,2,9900.0,app,2025-03-04
156398,C035604,P00409,2,19900.0,app,2025-03-31
156399,C038863,P00435,3,129900.0,app,2025-01-31
156400,C000425,P00886,1,9900.0,web,2025-01-03
156401,C000041,P00940,1,129900.0,app,2025-01-06
156402,C027597,P00251,1,9900.0,app,2025-01-13
156403,C001426,P00287,2,89900.0,web,2025-04-26
156404,C041018,P00280,1,9900.0,app,2025-02-16
156405,C019888,P00938,1,49900.0,app,2025-01-30
156406,C024191,P00540,1,129900.0,web,2025-03-09
156407,C016753,P00227,1,89900.0,app,2025-04-06
156408,C007730,P00649,3,9900.0,app,2025-02-14
156409,C041213,P00926,3,49900.0,app,2025-03-29
156410,C037411,P00955,3,49900.0,web,2025-01-11
156411,C009034,P00045,1,49900.0,app,2025-04-04
156412,C028553,P00436,2,89900.0,app,2025-01-12
156413,C046851,P00216,3,129900.0,app,2025-03-12
156414,C004446,P00325,3,89900.0,app,2025-03-21
156415,C042555,P00893,1,29900.0,app,2025-01-14
156416,C031733,P00307,3,49900.0,web,2025-02-13
156417,C020879,P00894,1,49900.0,web,2025-01-07
156418,C023452,P00389,2,9900.0,app,2025-01-17
156419,C008468,P00035,2,89900.0,app,2025-03-07
156420,C015650,P00251,2,49900.0,app,2025-01-11
156421,C026839,P00209,1,9900.0,app,2025-01-04
156422,C045281,P00154,2,89900.0,app,2025-03-19
156423,C006185,P00498,3,29900.0,web,2025-01-14
156424,C019963,P00293,1,19900.0,web,2025-01-04
156425,C015996,P00364,2,29900.0,web,2025-02-13
156426,C041426,P00310,2,89900.0,web,2025-03-25
156427,C006119,P00920,2,129900.0,app,2025-03-26
156428,C014496,P00273,2,19900.0,web,2025-04-06
156429,C028335,P00450,2,9900.0,app,2025-04-03
156430,C028429,P00605,2,19900.0,app,2025-03-10
156431,C013468,P00424,1,29900.0,app,2025-03-19
156432,C047561,P00489,2,89900.0,app,2025-03-18
156433,C006737,P00609,2,19900.0,web,2025-04-30
156434,C029724,P00178,1,49900.0,app,2025-03-18
156435,C040521,P00717,1,129900.0,app,2025-04-11
156436,C027419,P00096,1,49900.0,app,2025-01-11
156437,C029544,P00452,1,9900.0,web,2025-03-19
156438,C019285,P00040,3,19900.0,web,2025-02-01
156439,C011178,P00481,3,9900.0,app,2025-02-07
156440,C008335,P00529,1,49900.0,web,2025-04-04
156441,C003639,P00596,3,129900.0,web,2025-02-16
156442,C017925,P00847,1,29900.0,app,2025-04-09
156443,C041184,P00510,1,29900.0,web,2025-03-27
156444,C042577,P00097,2,89900.0,app,2025-01-06
156445,C049595,P00087,2,49900.0,app,2025-01-18
156446,C009634,P00315,2,29900.0,app,2025-03-11
156447,C013098,P00930,1,9900.0,app,2025-01-11
156448,C025810,P00210,1,29900.0,web,2025-02-26
156449,C023420,P00560,2,9900.0,app,2025-03-30
156450,C008516,P00462,1,29900.0,app,2025-03-06
156451,C028354,P00111,1,129900.0,app,2025-04-04
156452,C005709,P00414,1,129900.0,app,2025-03-24
156453,C018261,P00193,2,9900.0,app,2025-01-28
156454,C025569,P00652,2,49900.0,app,2025-02-16
156455,C008870,P00082,2,49900.0,web,2025-04-02
156456,C025732,P00785,2,129900.0,app,2025-01-22
156457,C005822,P00412,1,29900.0,app,2025-03-11
156458,C039366,P00940,3,49900.0,app,2025-01-25
156459,C039342,P00857,3,9900.0,web,2025-04-29
156460,C047296,P00628,2,19900.0,app,2025-03-03
156461,C013293,P00745,2,19900.0,app,2025-04-25
156462,C025369,P00032,1,49900.0,app,2025-01-09
156463,C046228,P00578,2,19900.0,web,2025-02-21
156464,C044260,P00457,1,49900.0,web,2025-02-02
156465,C031029,P00887,1,19900.0,app,2025-02-23
156466,C022712,P00545,2,129900.0,app,2025-01-15
156467,C004194,P00134,2,19900.0,app,2025-02-15
156468,C000410,P00693,2,49900.0,web,2025-02-12
156469,C019187,P00942,3,89900.0,app,2025-01-24
156470,C032538,P00428,2,19900.0,web,2025-04-18
156471,C001833,P00834,2,49900.0,web,2025-03-05
156472,C045834,P00399,2,89900.0,web,2025-02-08
156473,C047695,P00706,2,19900.0,app,2025-02-17
156474,C016862,P00443,2,9900.0,app,2025-03-05
156475,C003817,P00245,3,19900.0,app,2025-01-14
156476,C027523,P00189,1,29900.0,web,2025-01-16
156477,C032332,P00076,2,9900.0,app,2025-01-04
156478,C044340,P00486,1,49900.0,app,2025-01-15
156479,C004887,P00150,1,49900.0,web,2025-03-28
156480,C004146,P00816,3,9900.0,app,2025-04-03
156481,C009851,P00660,1,129900.0,web,2025-02-03
156482,C008978,P00940,1,19900.0,web,2025-02-03
156483,C045131,P00214,1,19900.0,app,2025-04-25
156484,C039842,P00497,2,129900.0,app,2025-04-14
156485,C026836,P00049,2,29900.0,app,2025-02-13
156486,C032125,P00104,1,129900.0,web,2025-01-26
156487,C042979,P00923,1,29900.0,app,2025-02-10
156488,C008848,P00969,3,129900.0,app,2025-02-25
156489,C046734,P00872,1,19900.0,web,2025-03-10
156490,C009948,P00388,1,29900.0,web,2025-04-19
156491,C032012,P00129,1,29900.0,app,2025-03-22
156492,C029091,P00335,1,19900.0,app,2025-03-29
156493,C038568,P00449,2,29900.0,app,2025-02-10
156494,C027569,P00156,1,9900.0,app,2025-01-17
156495,C030551,P00794,1,9900.0,web,2025-01-01
156496,C032787,P00933,1,89900.0,app,2025-04-10
156497,C010820,P00496,1,9900.0,web,2025-03-23
156498,C002876,P00216,1,19900.0,web,2025-01-11
156499,C009078,P00750,3,129900.0,web,2025-03-10
156500,C029210,P00939,2,19900.0,app,2025-01-21
156501,C010722,P00812,1,29900.0,web,2025-04-07
156502,C020349,P00313,1,9900.0,web,2025-04-13
156503,C035922,P00359,3,29900.0,app,2025-04-23
156504,C041442,P00208,1,49900.0,web,2025-01-27
156505,C042462,P00777,2,19900.0,web,2025-01-25
156506,C020632,P00223,2,9900.0,web,2025-01-27
156507,C027992,P00792,2,89900.0,web,2025-03-15
156508,C023496,P00715,1,29900.0,app,2025-03-05
156509,C001855,P00566,2,49900.0,web,2025-01-16
156510,C040717,P00578,1,49900.0,app,2025-01-22
156511,C029661,P00574,1,19900.0,web,2025-03-18
156512,C014091,P00190,2,49900.0,app,2025-03-02
156513,C016028,P00777,3,19900.0,web,2025-03-05
156514,C003263,P00083,2,29900.0,web,2025-02-24
156515,C038347,P00701,1,49900.0,web,2025-04-30
156516,C034937,P00616,2,49900.0,web,2025-01-19
156517,C035098,P00010,2,9900.0,app,2025-01-21
156518,C038113,P00944,1,9900.0,web,2025-04-09
156519,C001949,P00342,3,29900.0,app,2025-04-09
156520,C013799,P00102,2,89900.0,web,2025-01-09
156521,C022061,P00212,1,19900.0,web,2025-02-20
156522,C018550,P00100,1,129900.0,web,2025-03-15
156523,C022264,P00999,2,89900.0,app,2025-02-04
156524,C016908,P00129,3,49900.0,app,2025-04-06
156525,C048960,P00841,1,89900.0,app,2025-04-07
156526,C039526,P00493,1,19900.0,app,2025-02-02
156527,C039967,P00507,1,129900.0,web,2025-02-23
156528,C024656,P00127,1,29900.0,app,2025-04-12
156529,C040182,P00223,3,49900.0,web,2025-02-28
156530,C032617,P00728,1,29900.0,web,2025-01-20
156531,C043412,P00496,1,49900.0,web,2025-03-15
156532,C005575,P00511,1,49900.0,web,2025-04-20
156533,C016042,P00578,2,89900.0,app,2025-01-22
156534,C003546,P00962,3,49900.0,app,2025-03-19
156535,C020827,P00339,1,49900.0,web,2025-02-08
156536,C018680,P00413,3,19900.0,web,2025-04-02
156537,C029369,P00431,1,19900.0,web,2025-02-12
156538,C014802,P00223,2,29900.0,app,2025-04-04
156539,C039741,P00973,1,19900.0,web,2025-02-20
156540,C030923,P00120,3,49900.0,app,2025-01-22
156541,C030058,P00341,1,29900.0,app,2025-03-06
156542,C030159,P00740,1,9900.0,app,2025-02-15
156543,C029816,P00907,3,19900.0,app,2025-03-06
156544,C006289,P00252,1,89900.0,web,2025-04-22
156545,C030367,P00978,1,19900.0,app,2025-02-10
156546,C031438,P00993,2,9900.0,app,2025-01-30
156547,C016662,P00416,1,49900.0,web,2025-02-19
156548,C028117,P00273,2,129900.0,web,2025-02-12
156549,C004161,P00841,1,129900.0,web,2025-03-03
156550,C022730,P00678,2,9900.0,app,2025-02-25
156551,C035660,P00496,1,129900.0,web,2025-01-16
156552,C008119,P00918,2,89900.0,app,2025-03-09
156553,C022050,P00875,2,9900.0,app,2025-01-10
156554,C009905,P00073,1,29900.0,web,2025-03-19
156555,C003497,P00118,1,129900.0,web,2025-03-29
156556,C043169,P00393,1,9900.0,app,2025-01-23
156557,C004969,P00804,3,19900.0,app,2025-04-06
156558,C049220,P00767,1,29900.0,web,2025-03-20
156559,C025962,P00604,2,29900.0,app,2025-03-13
156560,C049507,P00479,1,9900.0,web,2025-01-12
156561,C004083,P00249,2,9900.0,web,2025-02-04
156562,C010765,P00390,2,29900.0,app,2025-03-16
156563,C010015,P00492,2,49900.0,app,2025-01-31
156564,C043943,P00064,1,29900.0,app,2025-01-08
156565,C040309,P00506,2,29900.0,app,2025-03-27
156566,C034865,P00862,3,129900.0,web,2025-02-01
156567,C029320,P00851,1,89900.0,app,2025-02-01
156568,C021972,P00121,2,49900.0,app,2025-04-15
156569,C021600,P00565,1,129900.0,web,2025-02-25
156570,C009576,P00675,2,19900.0,app,2025-02-06
156571,C040917,P00795,1,129900.0,app,2025-03-11
156572,C020234,P00467,3,89900.0,web,2025-04-04
156573,C004748,P00692,1,19900.0,app,2025-02-01
156574,C048124,P00217,2,9900.0,web,2025-04-10
156575,C021962,P00101,1,129900.0,app,2025-04-24
156576,C025334,P00012,3,89900.0,app,2025-02-24
156577,C048932,P00043,1,19900.0,app,2025-02-26
156578,C046012,P00801,2,19900.0,web,2025-01-07
156579,C016031,P00717,3,19900.0,app,2025-03-30
156580,C032952,P00854,1,19900.0,app,2025-03-09
156581,C022581,P00536,1,9900.0,web,2025-04-13
156582,C029269,P00827,1,29900.0,web,2025-01-31
156583,C014875,P00370,3,89900.0,app,2025-01-12
156584,C005259,P00484,1,29900.0,app,2025-03-29
156585,C018653,P00345,1,49900.0,web,2025-04-26
156586,C019340,P00270,3,129900.0,app,2025-04-04
156587,C011828,P00661,1,89900.0,web,2025-01-02
156588,C002365,P00734,2,19900.0,web,2025-02-04
156589,C004866,P00513,3,89900.0,web,2025-03-24
156590,C013519,P00228,1,89900.0,web,2025-03-31
156591,C024531,P00160,1,19900.0,web,2025-01-25
156592,C046378,P00270,1,9900.0,app,2025-02-08
156593,C042587,P00526,2,29900.0,app,2025-01-13
156594,C031361,P00222,1,129900.0,web,2025-01-05
156595,C032083,P00425,1,29900.0,web,2025-04-09
156596,C023380,P00037,2,29900.0,web,2025-02-04
156597,C028335,P00057,1,49900.0,app,2025-03-15
156598,C024089,P00174,2,129900.0,web,2025-01-11
156599,C041055,P00775,3,129900.0,app,2025-01-26
156600,C003858,P00132,3,19900.0,web,2025-03-08
156601,C011059,P00855,2,49900.0,app,2025-04-16
156602,C018057,P00088,2,129900.0,web,2025-04-22
156603,C048072,P00008,2,29900.0,web,2025-03-08
156604,C028661,P00585,1,19900.0,app,2025-01-16
156605,C007791,P00158,3,29900.0,app,2025-04-01
156606,C031154,P00271,1,129900.0,app,2025-02-09
156607,C040852,P00131,3,89900.0,app,2025-04-24
156608,C001193,P00514,2,49900.0,app,2025-04-10
156609,C033380,P00856,2,49900.0,app,2025-03-18
156610,C018979,P00555,1,49900.0,web,2025-01-09
156611,C005073,P00650,2,19900.0,web,2025-03-10
156612,C029073,P00554,1,49900.0,web,2025-01-19
156613,C012491,P00461,1,9900.0,app,2025-03-08
156614,C039372,P00255,1,49900.0,app,2025-04-15
156615,C040668,P00603,3,89900.0,app,2025-02-24
156616,C012743,P00919,3,89900.0,app,2025-03-20
156617,C018214,P00256,1,49900.0,app,2025-01-19
156618,C035111,P00399,1,49900.0,app,2025-02-28
156619,C038627,P00801,1,29900.0,app,2025-01-04
156620,C031685,P00443,1,19900.0,web,2025-04-15
156621,C030557,P00806,2,19900.0,app,2025-03-11
156622,C027625,P00702,2,9900.0,web,2025-04-11
156623,C046353,P00248,3,19900.0,app,2025-03-04
156624,C040217,P00730,1,49900.0,web,2025-03-02
156625,C015477,P00959,1,19900.0,app,2025-04-25
156626,C047016,P00923,1,129900.0,web,2025-01-17
156627,C006801,P00182,1,29900.0,app,2025-01-27
156628,C014666,P00518,3,19900.0,app,2025-04-10
156629,C005033,P00998,1,49900.0,web,2025-02-26
156630,C045236,P00508,3,89900.0,web,2025-04-22
156631,C001943,P00218,3,89900.0,app,2025-03-14
156632,C013693,P00307,1,29900.0,app,2025-01-01
156633,C001599,P00097,1,29900.0,app,2025-01-02
156634,C049239,P00796,1,49900.0,app,2025-04-18
156635,C046372,P00753,1,49900.0,app,2025-03-03
156636,C012121,P00561,2,89900.0,app,2025-03-23
156637,C007236,P00841,2,89900.0,web,2025-01-11
156638,C033603,P00490,3,19900.0,app,2025-04-07
156639,C025342,P00022,1,49900.0,web,2025-03-01
156640,C042624,P00474,2,129900.0,app,2025-04-19
156641,C036059,P00525,2,49900.0,web,2025-01-17
156642,C009316,P00720,2,89900.0,web,2025-03-22
156643,C001142,P00934,1,49900.0,web,2025-03-13
156644,C037896,P00006,3,9900.0,web,2025-02-12
156645,C040684,P00111,1,9900.0,web,2025-01-02
156646,C007978,P00635,3,129900.0,app,2025-01-11
156647,C007251,P00240,3,29900.0,web,2025-04-29
156648,C029406,P00083,1,129900.0,app,2025-04-17
156649,C024115,P00020,1,9900.0,app,2025-02-27
156650,C046446,P00053,2,19900.0,web,2025-03-23
156651,C041398,P00687,1,29900.0,app,2025-02-05
156652,C015106,P00550,1,9900.0,app,2025-02-20
156653,C037202,P00400,1,129900.0,app,2025-03-31
156654,C034692,P00501,2,129900.0,app,2025-04-17
